,IMDB,RT,Direccion,Guión,Argumento,Duración,Título
614,--,--,Beth Block,Beth Block,"Long available to big budget films, state of the art visual effects tools have finally become accessible to those who have learned and coveted them since their very expensive inception. Now lets see what they can really do! This essay film is an ode to the fine art of procrastination. The camera floats impossibly, hypnotically above the water inviting the viewer to dr... Read all",11m,The Bathtub Shot
615,7.5,--,Rungano Nyoni,Mwansa BwalyaGabriel GauchetAnna Mithi,Mwansa goes on a journey to finally prove that he is Mwansa the Great.,23m,Mwansa the Great
616,--,--,Alex Rafael Rose,Alex Rafael Rose,"You are inside the head of a mysterious musician who, in a world where everyone blinks in reverse, slowly loses his mind, and gains something else, against society and humanity.",31m,Boddah49
617,--,--,Eugene Khazin,Eugene Khazin,"Stanley, ordinary nice guy, gets trasnferred to new place of work, which he soon discovers is managment office of Hell itself, dealing with afterlife of human souls. Conditions of work unbearable, responsibility too high, coworkers horrible and you can not quit job by yours own wish. Can Stanley use all his imagination and experience and get fired from this hellish pl... Read all",15m,Hell Inc.
618,6.7,--,J.B. Minerva,J.B. Minerva,"In a post apocalyptic future, a lonely survivor seeks desperately to contact someone else.",8m,Nadie!
619,--,--,Sebastian Marcano-Perez,Sebastian Marcano-Perez,"A surreal take on failure, fears, dreams, and nightmares as ""The Astronaut"" faces against his worst fear, Those Who Sit Above.",5m,Those Who Sit Above
620,--,--,James Grogan,James Grogan,A couple find themselves wrenched from suburban life and catapulted into an alternative world in which they are now contestants in a bizarre game show.,--,It's Just The Game
621,--,--,Kavivarmen Vigneswaran,Kavivarmen Vigneswaran,"Shari, a once successful filmmaker in his youth, is now stripped away from the glory and fame he had in the past. Now living a lonely life, an illness creeps over him slowly, consuming away the confidence of making a return to the films. Upon encountering the daily people of his life, Shari faces a strong dilemma to return to a room he locked up for a very long time. ... Read all",16m,The Dying Artist
622,5.8,--,Morgane Dziurla-Petit,Morgane Dziurla-Petit,"Sixty-year-old Sally longs for love and happiness. Lately, her search has been complicated by the fact that she resembles the current American president. One man's crazy assault on the world is a lonely woman's burden.",13m,Grab Them
623,--,--,David Lawson,Aiysha JebaliVincent T. SpangenbergGary Dean,"A Clockwork Heart is fairy tale inspired, stylized short film that explores the complexities of human emotion.",14m,A Clockwork Heart
624,6.9,--,Mathias ChelebourgEric Darnell,Eric Darnell,"Baba Yaga is a witch in the enchanted Forest. When the viewer's mother, the Chief, falls ill, it is up to them and their sister Magda to enter the forbidden rainforest, uncover its hidden mysteries and get the cure from Baba Yaga.",--,Baba Yaga
625,--,--,Gustaf Holtenäs,Ziqian CaiHannes FermSibille Attar,The skyline of Stockholm in 10 future ages. In the background we see the ocean slowly rise and swallow the city and we get a glimpse of the different societies that exist through out these ages.,9m,Aries
626,--,--,Gabriela Fernández,Gabriela Fernández,"In a desert forest, inhospitable and dark, a small group of particular creatures dedicate themselves to collect in a ceremonial way the few remaining fruits. What is this ritual about?",--,Om
627,6.1,20%,Noboru Suzuki,Noboru Suzuki,"A conman refuses to believe that the nice old lady sitting opposite him at the bar is a centuries-old vampire, yet he's starting to feel more and more uncomfortable. And that's not the only surprising revelation this short has in store for the viewer.",13m,Incarnation
628,7.2,88%,Setsawat Thongsrikum,Chanon BoonprasitVeerayut RachpathumSetsawat Thongsrikum,"Set in 2025, James is dumped by his girlfriend and wants to get things undone. He seeks help from a group of scientists who help him travel back in time in a project called ""The ZTP"".",28m,Alive
629,7.4,--,Davide Grisolia,Davide GrisoliaRick Pfeiffer,"Earth: 65 Million Years ago. The evil Argor Zordak visit the blue Planet searching after animals for his evil experiments. Planet Earth today: A Group of Students, Eva Melas , Anna S. Madres and Tour Guide Biff Wilson follows Joseph Miles into the Cave, but you will not believe what they found.",36m,Bad Rap Rising
630,9.0,--,Alejandra Hou,Alejandra HouAngelica Reyes,"After a mysterious storm, Egypt is moved to a new planet away from Earth. There, the Pharaoh decides to impose a law where every kid belongs to him. Istar, the Pharaoh's obsession, decides to return after not seeing her mother for 12 years. Therefore, she will need to survive the obstacles on her way, finding in the process that her mother abandoned her to protect her... Read all",15m,Inside the Notebook
631,--,--,James Hastings,James Hastings,"Set in the spring of 1963, 'Lucy', an aspiring writer is taken away in the middle of the night to a mysterious visitors facility in Heaven. There, she is reunited with her grandfather and reminded to pursue her dreams.",--,Off the Coast
632,7.7,--,Gonçalo Almeida,Gonçalo Almeida,A man relives a treasured episode from his youth in this phantasmagoric rumination on the construction and aestheticization of memories.,16m,The Girl from Saturn
633,--,--,Grace Kim,Grace Kim,"A portrait of a woman's humdrum existence told from the perspective of a voyeuristic, unlikely love interest.",7m,An Interloper's Kiss
634,--,--,Christopher Hayden,Christopher HaydenDerik Smith,"Celestial Fury is a Power Rangers fan-film,",32m,Celestial Fury
635,--,--,Anaís Medina SeoaneTony Navarro Hernandez,Tony Navarro Hernandez,"Framed within pop culture and the Neo-noir genre, «The Girl of the Strange Secret» tells the story of Eva: a mysterious librarian which meets Gabriel, a passionate admirer, who seems to know each and every secret that she is hiding. Thriller with a pinch of fantasy.",16m,The Girl of the Strange Secret
636,--,--,R.E. van der Jagt,--,This short film is about an application called Taro named after the famous Tarot games.,5m,Taro
637,--,10%,Dana Crypto,Dana Crypto,The power and importance of the role of a single Parent in a child's life and the outcome of when the punishment does not equal the crime,10m,Welcome Home
638,--,--,Frank Hoeben,Yvonne Haartsen,Add a plot,9m,Aromagiërs
639,--,--,Sebastian Marcano-Perez,Carlos IrazabalValentina IrazabalJohanna Lopez,"An experimental short film exploring memory and the search for ""the one"" in the world of a traveler, The Man with an Eyepatch, and his companion Eye.",3m,In the Eye of The Beholder
640,--,--,Joseph Guinan,Joseph Guinan,"Elvis being Stalked again for real, based on True Events... A beautiful Japan girl in CHINA falls in LOVE with Elvis on the internet. Not having enough money to travel to USA - Hollywood, California, Miss Igetu Soun sneaks into someones suitcase at the airport and arrives at LAX. Miss Igetu Soun Stalks ELVIS College at LOS ANGELES CITY COLLEGE and hounds down students... Read all",--,Stalking Elvis
641,--,--,Morten K. Vebjørnsen,Morten K. Vebjørnsen,,--,Rigid Resurrection
642,--,--,Monty Miranda,Adriana Newton,Add a plot,32m,Essence of Love
643,--,--,Tucker Clement,Ashley Behrend,If Mother Natures offers you a choice to become her? Should you become the next all-powerful guardian of the Earth? Or take the risk of living a normal life with love?,--,Rebel Nature
644,8.4,--,Rahel Kapsaski,Rahel Kapsaski,A stop motion animation film based on the legend of the Black Shuck.,10m,Curse of the Black Shuck
645,7.8,--,Ella Leya,Ella Leya,"After the loss of her mother, a thirteen year old California girl Leila travels to her mother's birthplace - an ancient settlement of Mountain Jews in the Fire Mountains of Azerbaijan, where she meets spiritual messengers and finds a ghostly red violin.",15m,Leila's Violin
646,--,--,Josse De Maesschalck,Josse De MaesschalckOnno Van Gelder,"Marcel (Tom Audenaert) wants to celebrate Christmas eve with his wife, Celestine (Laurian Callebaut). At home Marcel discovers that Celestine isolated herself for the umpteenth time in her room. All Marcel wants is spending Christmas with his love, and he's going to do everything in his power to do so.",--,Passage
647,8.5,--,Conor Forrest,Conor ForrestCankurt Perek,"Melanie, a willful caring woman goes to any length to a loved one. As the life of her ex Andrew is threatened due to a virus he has contaminated during a pandemic. Melanie has to decide if she is to take care of him his way or her way.",--,I'll Be with You in the Dark
648,--,--,Joshua Zunie,Joshua Zunie,"A half Native American and white teenager dealing with identity issues visits her grandpa in the spiritual world, only to realize she needs to overcome doubts and believe in her superhero powers and herself, offering a glimpse into the urban Native and spiritual life.",--,Rude Girl
649,--,--,Sam Sungmin LeeLuke Mascioli,Luke Mascioli,"Struggling to come to terms with the death of her father, Sophie opens a mysterious gift which reveals more than she ever imagined. Against all odds, Sophie must solve the mystery and find out the truth behind her father's puzzling death.",25m,The Scent of a Killer
650,--,--,Timm Prozell,Timm ProzellPhillip Sponbiel,Add a plot,25m,WYRD
651,--,--,Hee-chul Kwon,Hee-chul Kwon,"Min Shick, Hi Ae and Hyun Joo are good friends back in elementary school. Hi Ae loved Min Shik first but he married Hyun Joo and Hi Ae married a guy that she doesn't love. Hi Ae lives a life that is not happy at all. One day, three of them went on a trip on a single car. Hi Ae drove and had an accident that killed Hyun Joo. Min Shick is a writer and Hi Ae is his ... Read all",39m,"Exist, Not Exist"
652,--,--,Sokhean Jonathan Ouk,Sokhean Jonathan Ouk,"When a secluded young woman runs away from her problematic life, she finds herself lost in a familiar place and discovers a magical door that whisks her to an imaginary world within her mind. When she meets her subconscious and seeks her counsel to her life's struggles, strange forces work against them both within and in the real world.",--,Within I
653,--,--,Casey Hale,Casey Hale,An off-worlder gets a preview of his potential life on earth and the great implications of choosing to become human.,12m,Guide to Earth
654,--,--,Thomas Butcher,Thomas Butcher,"A decision made in a moment of despair leads to further agony down the wooded path. In this dark twist of an old fairy tale, love is only a reason for the darkness to prevail.",10m,Firstborn
655,--,--,Oscar Lopera,Oscar Lopera,"The arrival of a katana transforms the situation for Judit, a young woman in an abusive relationship with an older man.",14m,Karada
656,--,--,Georgia Gregory-Morris,Abby Gregory-Morris,Don't Feed The Horses is a magical realism film following the dizzy and unsuspecting Bootless as he sets out to be reunited with his missing wellington.,1m,Don't Feed the Horses
657,6.4,--,Lea Vucko,Damir GrbanovicLea Vucko,"A hunter can't escape visions of his lover who left him. As he becomes suicidal, his dark side comes to life, guides him to hunt the mythical Goldhorn, and ultimately leads him to his demise.",14m,The Legend of Goldhorn
658,--,--,Christopher Baiza,Christopher Baiza,"In the shadows of uncertainty, between logic and wonder, shadow and light, Harold Johnson finds himself in the twilight zone.",--,Xmas
659,--,--,Matthew D. McCabe,Cathy McCabeMatthew D. McCabeE. Quincy Sloan,,--,Legacy
660,--,--,Kyle Dunbar,Kyle DunbarChristian Tribuzio,An actor travels to a lonely cabin to prepare for a new role and finds a mask that may help him get into character.,--,Ask the Mask
661,--,--,Azhar Arrival,Azhar Arrival,Add a plot,34m,Ucap
662,--,--,Tatiana Tift,Tatiana Tift,"""Dawn"" is a magical realist story told through the personification of Dawn after she has kept the world in dark for several days. She seeks guidance from an all-knowing grandmotherly figure who runs a ""Supernatural Rehabilitation Center"". This timeless story touches on themes of identity, purpose, depression, and uncertainty of the future.",17m,Dawn
663,--,--,Dawson Bryant,Dawson Bryant,"The characters live in a world where reincarnation exists, but is capitalized on. Wendel, a charged old man converted into a raccoon, and Stanley, an alienated boy turned puppy. As animals, Wendel and Stanley spend their last day in the afterlife together doing some of their favorite things. Wendel eventually overcomes his fear of telling Stanley of death, and Stanley... Read all",15m,Between the Earth and the Sky
664,--,--,Titus Gustafson,Titus Gustafson,"The witch hunts are at large and Innocent women's lives hang in the balance. Elizabeth Parris is questioned by the Reverend about her fits the previous night, in which Elizabeth reveals her alleged ""attacker."" The assailant is dealt a poor hand of justice.",12m,Ascendant
665,--,--,Laura Dutton,Laura DuttonCourtney Maitland-White,Chaos and love ensues as a group of students struggle to wrap up their fantasy film production.,--,Spellbound
666,--,--,--,--,--,--,--
667,--,--,Rafael Sanchez,Rafael Sanchez,The Grim Reaper receives a notice that he has 24 hours off from job. Grim Reaper has the next 24 hours to enjoy his day off in Earth before he goes back to work for eternity.,--,Death's Day Off
668,--,--,Cameron CurrinRick GrantCody Kristapovich,Josh Hughes,"A darker take on the beloved German fairy-tale ""The Fisherman and his Wife"".",18m,Mandje
669,--,--,--,--,--,--,--
670,--,--,--,--,--,--,--
671,--,--,--,--,--,--,--
672,7.7,--,Johann Jean,Márcio Benjamin,,10m,Bucho de Peixe
673,--,--,Joey Rap DecolongonJohn Julian MuñizElvert Bañares,Elvert Bañares,"Elhanan, a slave of the Dumalángto kingdom, is among those who can see in a land where everyone is blind. Seeing the spread of darkness, famine and injustice, he awaits the right moment to challenge the Oone-eyed King and his dominion.",--,Ang Kalayo sa Gintung-an (A Flame in Our Midst)
